[DEBUG] 2020-02-23 11:44:37.195 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-02-23 11:44:37.202 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-02-23 11:44:37.216 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-02-23 11:44:37.525 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-02-23 11:44:37.532 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-02-23 11:44:38.488 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-02-23 11:44:38.508 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-02-23 11:44:38.518 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-02-23 11:44:38.949 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-02-23 11:44:38.982 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-02-23 11:44:38.983 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-02-23 11:44:39.008 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-02-23 11:44:39.072 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5a5c128
[DEBUG] 2020-02-23 11:44:39.073 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5a5c128
[DEBUG] 2020-02-23 11:44:39.073 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@5a5c128
[DEBUG] 2020-02-23 11:44:39.075 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@757194dc
[DEBUG] 2020-02-23 11:44:39.076 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@6dc1484
[DEBUG] 2020-02-23 11:44:39.078 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@2375b321
[DEBUG] 2020-02-23 11:44:39.080 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@72ab05ed
[DEBUG] 2020-02-23 11:44:39.081 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@72ab05ed
[DEBUG] 2020-02-23 11:44:39.082 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@72ab05ed
[DEBUG] 2020-02-23 11:44:39.085 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@6b7d1df8
[DEBUG] 2020-02-23 11:44:39.086 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@6b7d1df8
[DEBUG] 2020-02-23 11:44:39.086 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@6b7d1df8
[DEBUG] 2020-02-23 11:44:39.089 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@23eee4b8
[DEBUG] 2020-02-23 11:44:39.089 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@23eee4b8
[DEBUG] 2020-02-23 11:44:39.089 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@23eee4b8
