[DEBUG] 2020-02-23 11:43:39.563 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-02-23 11:43:39.567 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-02-23 11:43:39.580 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-02-23 11:43:39.855 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-02-23 11:43:39.870 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-02-23 11:43:40.264 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-02-23 11:43:40.266 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-02-23 11:43:40.273 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-02-23 11:43:40.697 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-02-23 11:43:40.726 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-02-23 11:43:40.727 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-02-23 11:43:40.752 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-02-23 11:43:40.808 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@757194dc
[DEBUG] 2020-02-23 11:43:40.809 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@757194dc
[DEBUG] 2020-02-23 11:43:40.809 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@757194dc
[DEBUG] 2020-02-23 11:43:40.811 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@6dc1484
[DEBUG] 2020-02-23 11:43:40.813 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@2375b321
[DEBUG] 2020-02-23 11:43:40.813 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@4f449e8f
[DEBUG] 2020-02-23 11:43:40.816 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@3d7cc3cb
[DEBUG] 2020-02-23 11:43:40.817 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@3d7cc3cb
[DEBUG] 2020-02-23 11:43:40.818 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@3d7cc3cb
[DEBUG] 2020-02-23 11:43:40.824 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@4a183d02
[DEBUG] 2020-02-23 11:43:40.826 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@4a183d02
[DEBUG] 2020-02-23 11:43:40.827 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@4a183d02
[DEBUG] 2020-02-23 11:43:40.828 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@40226788
[DEBUG] 2020-02-23 11:43:40.829 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@40226788
[DEBUG] 2020-02-23 11:43:40.829 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@40226788
[DEBUG] 2020-02-23 11:43:40.835 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@9f6e406
[DEBUG] 2020-02-23 11:43:40.835 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@9f6e406
